super_category,super_category_fr,category,category_fr,category_icon,activity_en_new,activity_fr,activity_new_icon,index,tags,tags_fr
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2831,"biking, alpine skiing, cross-country ski, sledding, snowshoeing","vélo, ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2831,"biking, alpine skiing, cross-country ski, sledding, snowshoeing","vélo, ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2831,"biking, alpine skiing, cross-country ski, sledding, snowshoeing","vélo, ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2831,"biking, alpine skiing, cross-country ski, sledding, snowshoeing","vélo, ski alpin, ski de fond, luge, raquette"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2472,"biking, parks","vélo, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2472,"biking, parks","vélo, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2373,"biking, hiking, parks","vélo, randonnées, parcs"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2373,"biking, hiking, parks","vélo, randonnées, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2373,"biking, hiking, parks","vélo, randonnées, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2466,"biking, hiking, nature & wildlife areas, nature parks","vélo, randonnées, zoos & faune, parcs de la nature"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2466,"biking, hiking, nature & wildlife areas, nature parks","vélo, randonnées, zoos & faune, parcs de la nature"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,2466,"biking, hiking, nature & wildlife areas, nature parks","vélo, randonnées, zoos & faune, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2466,"biking, hiking, nature & wildlife areas, nature parks","vélo, randonnées, zoos & faune, parcs de la nature"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Hiking,Randonnées,person-hiking,Camping,Camping,campground,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Skating,Patinage,snowflake,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1436,"biking, camping, hiking, alpine skiing, cross-country ski, skating, snowshoeing","vélo, camping, randonnées, ski alpin, ski de fond, patinage, raquette"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2513,"biking, hiking, cross-country ski, snowshoeing, nature & wildlife areas, nature parks","vélo, randonnées, ski de fond, raquette, zoos & faune, parcs de la nature"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2513,"biking, hiking, cross-country ski, snowshoeing, nature & wildlife areas, nature parks","vélo, randonnées, ski de fond, raquette, zoos & faune, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2513,"biking, hiking, cross-country ski, snowshoeing, nature & wildlife areas, nature parks","vélo, randonnées, ski de fond, raquette, zoos & faune, parcs de la nature"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2513,"biking, hiking, cross-country ski, snowshoeing, nature & wildlife areas, nature parks","vélo, randonnées, ski de fond, raquette, zoos & faune, parcs de la nature"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,2513,"biking, hiking, cross-country ski, snowshoeing, nature & wildlife areas, nature parks","vélo, randonnées, ski de fond, raquette, zoos & faune, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2513,"biking, hiking, cross-country ski, snowshoeing, nature & wildlife areas, nature parks","vélo, randonnées, ski de fond, raquette, zoos & faune, parcs de la nature"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Kayaking & Canoeing,Kayak & canoë,sailboat,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Water Sports,Sports nautiques,sailboat,Paddleboarding,Planches à pagaie,sailboat,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Sledding,Luge,sleigh,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Family,Familial,Zoo & Wildlife,Zoos & Faune,hippo,Nature & Wildlife Areas,Zoos & Faune,paw,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Others,Autres,Others,Autres,,Other activities,Autres,,2739,"biking, hiking, kayaking & canoeing, paddleboarding, alpine skiing, cross-country ski, sledding, snowshoeing, nature & wildlife areas","vélo, randonnées, kayak & canoë, planches à pagaie, ski alpin, ski de fond, luge, raquette, zoos & faune"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2377,"biking, parks","vélo, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2377,"biking, parks","vélo, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2401,"biking, parks","vélo, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2401,"biking, parks","vélo, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,1740,"biking, golf courses","vélo, golf"
Relax,Détente,Golf,Golf,golf-ball-tee,Golf Courses,Golf,golf-ball-tee,1740,"biking, golf courses","vélo, golf"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2483,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2483,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2483,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2483,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,2483,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2510,"biking, camping, hiking, alpine skiing","vélo, camping, randonnées, ski alpin"
Energy,Énergie,Hiking,Randonnées,person-hiking,Camping,Camping,campground,2510,"biking, camping, hiking, alpine skiing","vélo, camping, randonnées, ski alpin"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2510,"biking, camping, hiking, alpine skiing","vélo, camping, randonnées, ski alpin"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,2510,"biking, camping, hiking, alpine skiing","vélo, camping, randonnées, ski alpin"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,1133,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,1133,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Alpine skiing,Ski alpin,snowflake,1133,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,1133,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Snowshoeing,Raquette,snowflake,1133,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Others,Autres,Others,Autres,,Other activities,Autres,,1133,"biking, hiking, alpine skiing, cross-country ski, snowshoeing","vélo, randonnées, ski alpin, ski de fond, raquette"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,3152,biking,vélo
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2518,"biking, hiking, parks","vélo, randonnées, parcs"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2518,"biking, hiking, parks","vélo, randonnées, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2518,"biking, hiking, parks","vélo, randonnées, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2437,"biking, cross-country ski, parks","vélo, ski de fond, parcs"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2437,"biking, cross-country ski, parks","vélo, ski de fond, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2437,"biking, cross-country ski, parks","vélo, ski de fond, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2473,"biking, parks","vélo, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2473,"biking, parks","vélo, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2900,"biking, hiking, cross-country ski","vélo, randonnées, ski de fond"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2900,"biking, hiking, cross-country ski","vélo, randonnées, ski de fond"
Energy,Énergie,Winter Sports,Sports d'hiver,snowflake,Cross-country Ski,Ski de fond,snowflake,2900,"biking, hiking, cross-country ski","vélo, randonnées, ski de fond"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2407,"biking, parks","vélo, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2407,"biking, parks","vélo, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2507,"biking, camping, nature parks","vélo, camping, parcs de la nature"
Energy,Énergie,Hiking,Randonnées,person-hiking,Camping,Camping,campground,2507,"biking, camping, nature parks","vélo, camping, parcs de la nature"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2507,"biking, camping, nature parks","vélo, camping, parcs de la nature"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2501,"biking, hiking","vélo, randonnées"
Energy,Énergie,Hiking,Randonnées,person-hiking,Hiking,Randonnées,person-hiking,2501,"biking, hiking","vélo, randonnées"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2389,"biking, camping, nature parks, parks","vélo, camping, parcs de la nature, parcs"
Energy,Énergie,Hiking,Randonnées,person-hiking,Camping,Camping,campground,2389,"biking, camping, nature parks, parks","vélo, camping, parcs de la nature, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Nature Parks,Parcs de la nature,tree,2389,"biking, camping, nature parks, parks","vélo, camping, parcs de la nature, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,2389,"biking, camping, nature parks, parks","vélo, camping, parcs de la nature, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,1009,"biking, parks","vélo, parcs"
Outdoor,Plein-air,Nature Parks,Parcs de la nature,tree,Parks,Parcs,tree,1009,"biking, parks","vélo, parcs"
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,922,biking,vélo
Others,Autres,Others,Autres,,Other activities,Autres,,922,biking,vélo
Energy,Énergie,Biking,Vélo,bicycle,Biking,Vélo,bicycle,2355,"biking, parks","vélo, parcs"
