index,name,latitude,longitude,website,phone,email,num_reviews,rating,website_status_code
1689,Lac Monroe,46.26173,-74.5108,,,,24,4.5,404
1690,Lac Rond,45.95029,-74.14707,,,,21,4.5,404
1691,Lac Schryer,45.85193,-75.20385,http://montpellier.ca/,,,0,,200
1692,Lac St-Joseph,45.979890000000005,-74.35009000000001,,,,9,4.5,404
1693,Lac des Nations,45.396507,-71.90584,http://baladodecouverte.com/circuits/361/circuit-historique-du-lac-des-nations,+1 819-821-5980,,259,4.5,200
1694,Lac-Brome Museum,45.21938,-72.50820999999999,http://www.lacbromemuseum.ca/,+1 450-243-6782,info@shcb.ca,40,4.5,200
1695,Lachute Farmer's Market,45.656334,-74.33046999999999,,+1 450-566-0050,marchefermierdelachute@outlook.com,0,,404
1696,Lachute Golf Club,45.64698,-74.32945,,+1 450-562-5228,info@golflachute.ca,6,3.0,404
1697,Lachute Market,45.65343,-74.36714,http://www.lachutefarmersmarket.com/,+1 450-562-2939,,12,4.5,999
1698,Lagabiere,45.3053,-73.25076999999999,http://www.lagabiere.com,+1 450-376-6343,,12,4.5,200
1699,Laiterie Charlevoix,47.472614,-70.53118,http://laiteriecharlevoix.com,+1 418-435-2184,plabbe@laiteriecharlevoix.com,12,4.5,200
1700,Langage Plus,48.54914,-71.65061,http://www.langageplus.com,+1 418-668-6635,info@langageplus.com,2,5.0,200
1701,Larrimac Golf & Tennis Club,45.5528,-75.82987,,+1 819-827-1506,info@larrimac.com,8,4.5,404
1702,Laser Action,45.73447,-73.6144,http://Laseraction.ca,+1 450-474-5111,,1,4.0,200
1703,Laser Force,45.87485,-72.48234599999999,http://www.laserforcequebec.com,+1 819-850-0788,info@laserforcequebec.com,109,5.0,200
1704,Laser Game Evolution Brossard,45.444427000000005,-73.43339499999999,http://www.facebook.com/LGEBrossard/,+1 450-486-6486,dix30@lasergame-evolution.ca,8,5.0,200
1705,Laser Jeux,45.62491,-72.944466,http://laserjeux.com/,+1 450-774-5555,info@laserjeux.com,0,,200
1706,Laser Plus,45.423985,-71.87368000000001,http://www.laserplus.ca,+1 819-346-0565,info@laserplus.ca,18,4.5,200
1707,Laser Plus,46.337414,-72.57486999999999,http://www.laserplus.ca/trois-rivieres/index.html#LASER,+1 819-376-3555,info.tr@laserplus.ca,7,4.5,200
1708,Laurel Aventure Nature Day Trips,45.88712,-74.43094,http://www.aventurenature.com,+1 450-226-8446,laurel@aventurenature.com,48,5.0,429
1709,Laurentian ski museum,45.884884,-74.16213,,+1 450-227-2564,,8,4.5,404
1710,Le  Fort  de  la  Martiniere,46.82448,-71.10238000000001,,+1 418-660-3049,,4,4.0,404
1711,Le Balcon d'Art,45.5007,-73.50636,http://www.balcondart.com,+1 450-466-8920,,21,4.5,200
1712,Le Barbu Sportif,45.494366,-73.481865,http://www.barbusportif.ca,+1 450-486-1013,info@barbusportif.ca,0,,200
1713,Le Barbu Sportif,45.894657,-72.518974,http://www.barbusportif.ca,+1 819-857-5535,info@barbusportif.ca,0,,200
1714,Le Barbu Sportif,46.037018,-73.09359,http://barbusportif.ca,+1 450-908-1608,info@barbusportif.ca,0,,200
1715,Le Barbu Sportif,46.059383,-71.93690500000001,http://www.barbusportif.ca,+1 819-604-6045,info@barbusportif.ca,0,,200
1716,Le Barrage - Brasseurs,45.51254,-73.43266,http://www.lebarragebrasseurs.com,,info@lebarragebrasseurs.com,8,5.0,200
1717,Le Belvedere,45.12123,-72.98999,http://www.facebook.com/pages/Le-Belvedere/141458539331233,+1 450-248-4394,,6,4.5,200
1718,Le Belvedere Horizon De Reves,47.938515,-67.05566999999999,,,,9,4.5,404
1719,Le Bien Le Malt,48.453423,-68.523476,http://lebienlemalt.com/,+1 418-723-1339,lebienlemalt@yahoo.ca,31,4.0,200
1720,Le Bilboquet,45.62344,-72.94759,http://www.lebilboquet.qc.ca/,+1 450-771-6900,Info@lebilboquet.qc.ca,16,4.5,200
1721,Le Bistro du Coin,45.78481,-72.0146,https://www.facebook.com/bistroducoindanville,+1 819-839-3519,,2,4.5,200
1722,Le Bistrogolf,45.89744,-74.15262,,+1 450-227-1717,,0,,404
1723,Le Boomerang,46.97988,-70.56196,https://www.facebook.com/LeBoomerangMontmagny/,+1 418-248-1331,gastondube777@hotmail.com,1,1.0,200
1724,Le Bouquin d'Occasion,45.35987,-73.72476,https://www.facebook.com/lebouquindoccasion,+1 450-698-2289,le_bouquin@hotmail.com,25,4.5,200
1725,Le Bourg des Cedres,45.31692,-74.01071,http://www.lebourgdescedres.com,+1 514-318-2325,info@lebourgdescedres.com,0,,200
1726,Le Brun En Ville,46.342052,-72.54021,https://lebrunenville.ca/,+1 819-372-0957,lebrunenville@outlook.com,2,5.0,200
1727,Le Bunker de la Science,46.809345,-71.18682,http://www.bunkerscience.com,+1 418-263-6160,info@bunkerscience.com,65,5.0,200
1728,Le Carre 150 - Espace culturel de Victoriaville,46.07453,-71.93256,http://www.lecarre150.com/,+1 819-752-9912,billetterie@lecarre150.com,0,,200
1729,Le Caveau des Trois-Pistoles,48.12455,-69.1753,http://www.caveau3pistoles.com/,+1 418-851-4440,,8,4.5,200
1730,Le Centre D'art La Petite Eglise,45.55835,-73.89715,http://www.lapetiteeglise.com/,+1 450-974-2787,billetterie@saint-eustache.ca,18,4.5,200
1731,Le Centre d'Exposition du Vieux Presbytere,45.524,-73.33563000000001,http://Stbruno.ca,,,4,4.5,200
1732,Le Centre du Cheval Enchanteur,47.62111,-70.33069,http://centreequestrenature.com/,+1 418-439-2076,info@lechevalenchanteur.com,1,5.0,200
1733,Le Cep D'Argent,45.291153,-72.055984,http://www.cepdargent.com/,+1 819-864-4441,info@cepdargent.com,184,4.5,200
1734,Le Chantecler,45.95919,-74.1656,http://groupebeaudet.com/en,+1 450-229-3742,,12,3.5,200
1735,Le Chateau Blanc - Miel Et Hydromel,48.38351,-68.51058,https://www.facebook.com/chateaublancapiculture/,+1 418-722-9788,miellerie@mielchateaublanc.com,3,4.5,200
1736,Le Chemin de La Liseuse,46.76215,-71.69412,http://pistescyclables.ca/Quebec/Liseuse.htm,,,18,5.0,403
1737,Le Chenil Du Chien-Loup,48.719597,-78.23944,,+1 819-732-1618,chien-loup@live.cav,0,,404
1738,Le Circuit Quyon,45.53544,-76.202156,,,,3,3.5,404
1739,Le Club de Golf Revermont,48.44708,-67.39596999999999,http://www.golfrevermont.com/,+1 418-629-5417,,2,4.0,200
1740,Le Club de Golf du Bic,47.681416,-68.94305,,+1 418-736-5744,gerant.golf-bic@cgocable.ca,12,4.5,404
1741,Le Coin Des Petits Fruits,45.14663,-71.8791,,+1 819-588-0544,josseroc@gmail.com,0,,404
1742,Le Diable Golf Course,46.180096,-74.59904,http://www.tremblant.ca/things-to-do/golfing/le-diable-golf-course,+1 866-783-5634,monttremblantreservations@tremblant.ca,83,4.0,200
1743,Le Domaine Perdu,45.11907,-72.66666,http://www.le-domaine-perdu.com,+1 450-830-4605,domaineperdusutton@gmail.com,0,,200
1744,Le Domaine a L'Heritage,46.310596,-71.06188,http://www.domainealheritage.com,+1 855-891-3130,info@domainealheritage.com,12,5.0,200
1745,Le Domaine de la Savonniere,48.31706,-70.85455999999999,,+1 418-544-8484,,3,3.5,404
1746,Le Fromage Au Village,47.35438,-79.36069,http://www.fromageauvillage.ca/,+1 819-625-2255,,0,,200
1747,Le Frugivore,45.19502,-73.70864,https://www.facebook.com/Lefrugivore/,+1 450-427-1235,nscouture1@gmail.com,0,,200
1748,Le Geant Golf Course,46.205856,-74.59307,http://www.tremblant.ca/things-to-do/golfing/le-geant-golf-course,+1 866-783-5634,monttremblantreservations@tremblant.ca,80,4.0,200
1749,Le Golf des Lacs,45.31415,-72.70211,http://www.legolfdeslacs.com/,+1 450-534-0808,,12,4.0,200
1750,Le Jardin D'Anick,45.62461,-73.97991,http://www.lejardindanick.ca/,+1 450-475-8002,lejardindanick@gmail.com,3,5.0,200
1751,Le Jardin Daniel A. Seguin,45.6172,-72.96566,http://jardindas.ca/,+1 450-778-0372,,41,4.5,200
1752,Le Jardin Des Defricheurs,48.1125,-70.86888,,+1 581-998-8035,atelierdelaforet@live.ca,0,,404
1753,Le Jardin communautaire Ruisseau Bois-Joli,50.26807,-66.41011,,+1 418-960-5551,,1,4.0,404
1754,Le Jardin d'O,48.65711,-72.45628,http://www.jardindo.com/,+1 418-679-8383,,1,3.0,403
1755,Le Jardin de Francois,45.908966,-74.17708,http://www.jardindefrancois.com,+1 800-978-7881,info@jardindefrancois.com,20,5.0,200
1756,Le Jardin des Souches et la Promenade du Bassin,46.98572,-70.55185,,+1 418-248-9196,,15,4.5,404
1757,Le Jardins Dorval,45.44409,-73.74204,,,,4,3.0,404
1758,Le Joker Pub Ludique,45.53287,-73.49058000000001,https://jokerpub.ca/longueuil,+1 450-912-1339,info@jokerpub.ca,1,2.0,200
1759,Le Lounge,48.845,-67.52765,https://www.facebook.com/leloungematane/,+1 418-562-1887,,2,4.0,200
1760,Le Loup Golf de Baie St-Paul,47.44445,-70.53343000000001,http://www.golfbsp.com/,+1 418-435-2117,,1,4.0,200
1761,Le Mas des Patriotes,45.28531,-73.35875,http://www.lemasdespatriotes.com,+1 514-608-4891,info@lemasdespatriotes.com,5,5.0,200
1762,Le Massif de Charlevoix,47.27488,-70.57251,http://lemassif.com,+1 877-536-2774,info@lemassif.com,288,4.5,200
1763,Le Memphis Cabaret,46.34186,-72.54261,,+1 819-694-0555,info@lememphis.com,9,5.0,404
1764,Le Monastere des Augustines,46.815403,-71.20985,http://monastere.ca,+1 418-694-1639,,109,4.5,200
1765,Le Monde de TiKito,45.26311,-72.15071,http://www.tikito.ca/,+1 819-847-4224,info@tikito.ca,8,4.5,200
1766,Le Montecristo,45.6398,-73.84215,,+1 450-419-6765,,2,3.5,404
1767,Le Moulin Chaput,45.86905,-73.22558000000001,http://www.ville.contrecoeur.qc.ca/tourisme/moulin-banal/,+1 450-587-5750,,0,,200
1768,Le Moulin Michel,46.41655,-72.24308,http://www.moulinmichel.qc.ca/,+1 819-298-2882,,25,4.5,200
1769,Le Nautique,45.302414,-73.249626,https://lenautique.com/,+1 450-347-2341,,0,,200
1770,Le Nichoir,45.46602,-74.16005,http://lenichoir.org/,+1 450-458-2809,,2,3.0,200
1771,Le Nordique spa Stoneham,47.056767,-71.42872,,+1 418-848-7727,info@spastoneham.com,62,4.0,404
1772,Le Parc du Bois-de-Coulonge,46.78983,-71.24521,http://www.capitale.gouv.qc.ca,,,114,4.5,200
1773,Le Parc du Mont Wright,47.1591,-71.25784,http://www.villestoneham.com/fr/histoire.aspx?modeaffichage=2,+1 418-848-2381,,34,4.5,200
1774,Le Parcours du Cerf,45.56071,-73.45214,http://www.parcoursducerf.com/,+1 450-468-1142,,13,4.0,200
1775,Le Pekan,45.34893,-72.2165,https://www.easterntownships.org/hiking/29/le-pekan,,,2,3.5,200
1776,Le Petit Castor,46.28864,-75.46836,,+1 819-597-2424,,0,,404
1777,Le Petit Rucher du Nord,46.07295,-74.66866999999999,http://www.lepetitrucherdunord.com,+1 819-425-0931,felixlapierre@hotmail.com,1,5.0,200
1778,Le Petit Theatre,48.24728,-79.01595999999999,http://petittheatre.org,+1 819-797-6436,production@petittheatre.org,8,4.5,200
1779,Le Petit Theatre du Nord,45.679590000000005,-73.87385,http://www.petittheatredunord.com/,+1 450-419-8755,,9,4.5,200
1780,Le Potager Gauvin,45.37669,-72.90836999999999,http://www.quebecoriginal.com/fr-ca/fiche/quoi-faire/visites-et-patrimoine/fermes-agrotouristiques/le-potager-gauvin-91432142,+1 450-293-6215,,0,,200
1781,Le Potager Mont-Rouge Halte Gourmande,45.454014,-73.08123,http://pmrhaltegourmande.ca,+1 450-947-6663,info@pmrhaltegourmande.ca,9,5.0,200
1782,Le Ranch Mont-Tremblant,46.21472,-74.37997,http://www.ranchmonttremblant.com,+1 819-326-4004,contact@ranchmonttremblant.com,13,4.5,200
1783,Le Refuge de Buzz,45.396840000000005,-71.86695999999999,,+1 819-566-4803,,1,3.0,404
1784,Le Relais Centre de Ski Lac-Beauport,46.94208,-71.29947,http://www.skirelais.com,+1 418-849-1851,,45,4.5,200
1785,Le Retro 57,48.10432,-77.78903000000001,https://www.facebook.com/leretro57/,+1 819-856-4643,,0,,200
1786,Le Reve Bleu,45.50961,-72.97746,,+1 450-772-6309,,0,,404
1787,Le Rigolo Centre D'Amusement,46.04711,-71.93016,http://lerigolo.ca/,+1 819-260-3777,info@lerigolo.ca,0,,200
1788,Le Riviera Bar,45.38437,-74.0085,https://www.facebook.com/Le-Riviera-Bar-216560949245475/,+1 450-455-3610,,2,2.5,200
1789,Le Roi De La Fraise,45.43393,-72.86957,http://www.roidelafraise.com/,+1 450-379-9252,,0,,200
1790,Le Ruisseau Du Diable,46.39098,-75.39259,http://www.kiamika.ca/attraits-touristiques/randonnee-pedestre-97.html,,,0,,200
1791,Le Sage Brasseur,45.199173,-72.7492,http://www.lesagebrasseur.com/,+1 579-420-4020,lesagebrasseur@gmail.com,2,5.0,200
1792,Le Saint-Laurent a Velo,46.3435,-72.54576,,+1 418-571-1011,info@voyageravelo.com,7,4.5,404
1793,Le Sainte-Helene Auberge & Spa Nordique,46.03187,-71.70867,https://www.lesaintehelene.com/Soins-et-Spa/massages,+1 819-202-0202,info@lesaintehelene.com,1,4.0,200
1794,Le Salon D`Antan,45.13375,-71.80383,http://www.salondantan.com,+1 819-578-0805,info@salondantan.com,1,4.0,200
1795,Le Scenario Cinema,47.36525,-70.03748,http://cinemalescenario.com/,+1 418-856-1319,,3,3.5,200
1796,Le Select Activity Center & Golf,45.66964,-74.23884,http://www.golfleselect.com,+1 450-566-0370,info@golfleselect.com,13,4.5,200
1797,Le Serpent A Plumes,48.101444,-66.10936,http://www.serpentaplumes.ca/fc/,+1 418-364-2010,,2,4.5,200
1798,Le Shack A Kk,45.81686,-73.93156,,+1 514-619-5111,,0,,404
1799,Le Spa des Laurentides,46.07597,-74.32449,,+1 819-324-0404,,0,,404
1800,Le St-Bernard,46.02591,-73.44031,,+1 450-752-8369,,5,4.0,404
1801,Le St-Laurent Bar,45.727,-73.45804,https://www.facebook.com/LeSaintLaurentBarBlues/,+1 450-581-5651,,0,,200
1802,Le Studio,45.6927,-73.63382,https://www.facebook.com/studiovieuxterrebonne/?rf=199339383457731,+1 450-961-3937,bar.le.studio.terrebonne@gmail.com,0,,200
1803,Le Studio Creatif,46.21007,-74.58654,https://www.facebook.com/StudioCreatif/,+1 819-429-5599,studiotremblant@hotmail.com,12,4.0,200
1804,Le Tapageur,45.4017,-71.88965999999999,,+1 819-823-5444,,23,4.0,404
1805,Le Terroir De Dunham,45.158,-72.78859,http://terroirdedunham.ca/,+1 450-295-3266,,0,,200
1806,Le Trou du Diable,46.675990000000006,-72.09492,http://parcportneuf.com/grotte-trou-du-diable,+1 418-284-4232,,3,5.0,200
1807,Le Velo Vert,46.81026,-71.187225,,+1 418-837-2103,marosie@videotron.ca,22,5.0,404
1808,Le Verger Canard Gouteux,45.96786,-71.977,http://www.canardgouteux.com,+1 819-960-4783,info@canardgouteux.com,3,4.5,200
1809,Le Verger Labonte,45.35239,-73.90686,http://www.vergerlabonte.com,+1 514-453-5379,info@vergerlabonte.com,30,3.5,200
1810,Le Verger Meli-Melo,45.52736,-74.04647,http://vergermelimelo.com/,+1 514-917-4140,info@vergermelimelo.com,0,,200
1811,Le Versant Rouge,45.66777,-71.85449,http://www.leversantrouge.com/,+1 819-828-2890,info@leversantrouge.com,0,,200
1812,Le Vieux Cloche,45.26767,-72.15513,http://www.vieuxclocher.com/,+1 819-847-0470,,10,4.0,200
1813,Le Vieux Theatre de Saint-Fabien,48.29569,-68.86672,,+1 418-869-3333,,0,,404
1814,Le Vignoble Du Mouton Noir,45.79952,-73.15819,https://www.facebook.com/vignoblemoutonnoir/,+1 514-231-3227,chantalpageau@live.ca,0,,200
1815,Le Vignoble du Ruisseau,45.102173,-72.71137,http://levignobleduruisseau.com/vignoble,+1 450-538-3782,,10,5.0,200
1816,Le Village Quebecois d'Antan,45.88416,-72.49934,http://www.villagequebecois.com/,+1 877-710-0267,renseignements@villagequebecois.com,378,4.0,200
1817,Le coin des decouvertes,45.87431,-75.05343,,+1 819-983-8032,,1,5.0,404
1818,Le complexe de la Grosse Bertha,46.08392,-73.17217,https://www.facebook.com/complexegrossebertha,+1 450-836-6630,,3,4.0,200
1819,Le musee des beaux-arts de Mont-Saint-Hilaire,45.56558,-73.19027,,+1 450-536-3033,reception@mbamsh.qc.ca,11,4.5,404
1820,Le petit Jardin De L'abeille,48.20371,-65.9071,http://www.jardindelabeille.com/index.htm,+1 418-759-3027,info@jardindelabeille.com,0,,200
1821,Lelievre Karting,48.5784,-68.17466999999999,,+1 418-775-0123,,2,4.5,404
1822,Les 7 Fruits Du Chateau,45.53113,-73.15635,,+1 450-467-9965,,0,,404
1823,Les Alpagas de Willow Lane,45.54517,-76.34369000000001,http://www.willowlane-alpaca.ca,+1 819-647-5402,info@willowlane-alpaca.ca,0,,200
1824,Les Alpagas de la Ferme Norli,45.26685,-72.71398,,+1 450-534-2305,info@alpagasfermenorli.com,6,4.0,404
1825,Les Ateliers Bois De Fer.,48.21174,-70.07043,,+1 418-608-8585,,1,4.0,404
1826,Les Ateliers DeBlois,47.58956,-70.20721999999999,,+1 418-452-3229,,4,5.0,404
1827,Les Attraits Et Activites De L'Ermitage Saint-Antoine,48.271942,-72.19183000000001,https://st-antoine.org/fr/visiter/attraits-et-activites/,+1 800-868-6344,ermitage@st-antoine.org,1,5.0,200
1828,Les Aventures Liguoriennes Day Tours,46.04947,-73.60298,http://www.aventuresliguoriennes.com,+1 450-834-1387,,18,5.0,200
1829,Les Bains du Lac Marie-Louise,46.75138,-75.24669,http://www.labourgade.ca/,+1 819-587-4275,,4,4.0,200
1830,Les Bateliers de Perce,48.494125,-64.14513000000001,http://www.lesbateliersdeperce.com/,+1 418-782-2974,perce98@bmcable.ca,165,4.0,200
1831,Les Boutiques Marcado,45.49157,-73.47399999999999,http://www.marcado.ca,+1 450-462-9792,info@boutiquesmarcado.ca,2,4.5,200
1832,Les Brasseurs de Montebello,45.65025,-74.94386,http://brasseursdemontebello.com/,+1 819-309-0807,,19,4.5,200
1833,Les Cascades,46.670544,-73.00473000000001,,,,1,5.0,404
1834,Les Champs Vallons,45.27245,-72.59656,https://www.facebook.com/LesChampsVallons.verger/,+1 514-916-4165,leschampsvallons@gmail.com,1,5.0,200
1835,Les Chocolats Favoris,46.807583,-71.18200999999999,https://www.chocolatsfavoris.com/en,+1 418-833-2287,,497,4.5,200
1836,Les Cinemas RGFM,46.02284,-73.45111999999999,http://www.cinemasrgfm.com/,+1 450-756-4377,,29,4.5,200
1837,Les Circuits Val-Va,45.98466,-74.195625,http://lescircuitsval-va.com,+1 450-229-4133,info@lescircuitsvalva.com,9,2.5,403
1838,Les Coteaux Du Tremblay,45.22626,-71.81379,,+1 819-835-0127,coteauxdutremblay@sympatico.ca,2,4.0,404
1839,Les Creches de Noel de Riviere-Eternite,48.25528,-70.41391999999999,,+1 418-608-8441,,3,3.5,404
1840,Les Cultures Duhaime,45.833490000000005,-72.57826999999999,http://duhaimegourmet.com/,+1 819-395-2433,,0,,200
1841,Les Delices Danico,45.79685,-72.52986,https://www.facebook.com/lesdelicesdanicosenc762/,+1 819-471-2249,,0,,200
1842,Les Delices De Compton,45.25779,-71.831345,http://www.produitsdelaferme.com/fr/entreprises_produits/delices_compton.php,+1 819-835-5580,,0,,200
1843,Les Deux L,45.84743,-72.16417,http://www.lesdeuxl.com/,+1 819-848-2552,,0,,200
1844,Les Dunes,48.15608,-69.66537,,,,5,4.5,404
1845,Les Eblouis,48.226006,-69.87279000000001,http://leseblouis.ca/,+1 418-514-8842,,1,5.0,200
1846,Les Ecumeurs du St-Laurent,48.31982,-69.423874,http://www.lesecumeurs.com/contacteznous.php,+1 418-233-2141,jeanlouisberube@bell.net,153,4.5,200
1847,Les Ecuries Du Manitou,45.816666,-64.21672,,+1 833-805-1914,info@ecuriesdumanitou.ca,1,5.0,404
1848,Les Ecuries Entre Monts Et Marees,47.53961,-70.23172,http://montsetmarees.com/,+1 418-452-3261,monts_marees@hotmail.com,4,3.5,200
1849,Les Ecuries Mistouk,48.64933,-71.62423000000001,http://www.lesecuriesmistouk.webs.com,+1 418-550-7514,ecuriemistouk@hotmail.com,5,4.0,200
1850,Les Ecuries Montebello Stables,45.648834,-74.95180500000001,http://www.lesecuriesmontebello.com,+1 819-423-3050,,2,4.5,200
1851,Les Epices De Marie Michele,45.44778,-73.28578,http://www.lesepices.ca/,+1 450-447-9062,info@lesepices.ca,0,,200
1852,Les Excursions L'Air Du Lac,45.26809,-72.15979,http://www.croisieremagog.com/,+1 819-345-7450,lairdulac@outlook.com,189,5.0,200
1853,Les Excursions de l'Ouest,46.66706,-72.10893,http://www.lesexcursionsdelouest.com/,+1 418-339-3410,,12,3.5,200
1854,Les Fermes Desrosiers,45.64075,-74.20088,,+1 514-820-6207,viandedesrosiers@hotmail.com,1,5.0,404
1855,Les Fraises Louis Hebert,45.128693,-73.31594,http://www.lesfraiseslouishebert.com/,+1 450-291-3004,,0,,200
1856,Les Fromages Du Verger,45.53365,-74.0271,,+1 450-974-4424,info@lesfromagesduverger.com,10,4.5,404
1857,Les Fromagiers de la Table Ronde,45.83542,-73.84963,,+1 450-530-2436,,4,5.0,404
1858,Les Galeries Saint-hyacinthe,45.63853,-72.96489,https://galeriessthyacinthe.ca/,+1 450-773-8282,kiosqueinfo@gsth.ca,1,4.0,200
1859,Les Galeries de la Capitale,46.829575,-71.29975999999999,http://www.galeriesdelacapitale.com,+1 418-627-5800,info@galeriesdelacapitale.com,130,4.0,200
1860,Les Greniers de Grand-Mere,45.43555,-72.87098,https://www.facebook.com/pages/Les-Greniers-de-Grand-m%C3%A8re/195494670603770,+1 450-948-0660,,1,5.0,200
1861,Les Hemerocalles de l'Isle,46.34844,-72.48671,http://www.hemerocalles-isle.ca/,+1 819-222-5210,,1,5.0,200
1862,Les Jardins A Fleur De Peau,48.142757,-77.77049,https://www.lesjardinsafleurdepeau.com/,+1 819-825-8697,info@lesjardinsafleurdepeau.com,0,,200
1863,Les Jardins Dugre,46.29707,-72.6911,http://www.jardinsdugre.ca,+1 819-377-3108,,19,4.5,200
1864,Les Jardins St-Maurice,48.644505,-78.000465,,+1 819-732-4432,,0,,404
1865,Les Jardins a Fleur de Peau,48.14288,-77.77051,http://www.lesjardinsafleurdepeau.com,,,0,,200
1866,Les Jardins d'Emilie,45.43061,-73.04678,,+1 450-469-4287,,2,4.5,404
1867,Les Jardins de Quatre-Vents,47.65827,-70.13043,http://cepas.qc.ca/jardins-de-quatre-vents/,+1 418-434-2209,info@cepas.qc.ca,77,4.5,200
1868,Les Jardins de l'Anse,50.2634,-66.4018,http://www.quebecoriginal.com/fiche/quoi-faire/visites-et-patrimoine/jardins/les-jardins-de-lanse-6156999,+1 418-962-1238,,5,4.5,200
1869,Les Jardins du Cap a l'Aigle,47.66913,-70.09487,http://www.villagedeslilas.com,+1 418-665-3747,,34,4.0,200
1870,Les Jardins du Centre,47.46699,-70.328026,http://www.lesjardinsducentre.com/,+1 418-635-2387,jardinsducentre@bellnet.ca,4,5.0,200
